,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,SPS
C1=CC=CC=C1C(NC(NC1=CC=C(C)C=C1)=O)=O,11.727471550348533,11.727471550348533,0.4257299277735782,-0.5437906273620559,0.865203189731347,9.736842105263158,254.289,240.17699999999996,254.105527688,96.0,0.0,0.3256541389649474,-0.307644335698107,0.3256541389649474,0.307644335698107,0.8947368421052632,1.5263157894736843,2.1578947368421053,16.17808544061316,10.190488965691374,2.0885264332049256,-2.064585771915366,2.0782554371339073,-2.3377791450019663,6.07405861270172,0.09668745629240097,2.420895336278482,1.946047083426021,576.8543864233072,13.664925939000156,10.51264900363436,10.51264900363436,9.147867045540842,5.890299098032742,5.890299098032742,4.140299098032741,4.140299098032741,2.572475288191576,2.572475288191576,1.5640496038419056,1.5640496038419056,-2.62,22427.17439528386,12.82705698519918,5.81815241324756,3.672837168204865,111.00609223605446,5.316788604006331,0.0,0.0,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,35.89528683400505,31.189205473537065,11.250837766380558,0.0,9.589074368143644,17.62568051637314,0.0,5.316788604006331,0.0,6.923737199690624,5.316788604006331,65.72420659954848,0.0,0.0,10.633577208012662,10.481923458755384,0.0,0.0,11.938294241689578,0.0,6.923737199690624,15.921440167465814,54.59730361615449,0.0,0.0,0.0,58.199999999999996,11.938294241689578,9.589074368143644,0.0,0.0,11.250837766380558,5.563451491696996,0.0,36.39820241076966,25.122838405075456,10.633577208012662,0.0,0.0,0.0,23.36553560930545,4.869243669690098,2.191516582196597,-0.4257299277735782,15.371675841377773,0.0,1.961091558536995,0.0,0.06666666666666667,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.956920000000001,74.10590000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.736842105263158
Nc1cccc(c1)C,5.458611111111111,5.458611111111111,0.8379629629629631,0.8379629629629631,0.5002819996278854,9.125,107.15599999999999,98.08399999999997,107.073499288,42.0,0.0,0.031614018322708416,-0.39872085761311676,0.39872085761311676,0.031614018322708416,1.375,2.125,2.5,14.534464986203563,10.21201372924097,1.806614772538269,-1.9061279953477954,2.0260649513342472,-1.8209135465224686,5.39324521796864,1.4746745740407219,1.6423714487439025,3.077660437970554,164.24662946459569,5.983127663125442,4.886751345948129,4.886751345948129,3.787693700234704,2.6100423396407315,2.6100423396407315,1.9141379262169078,1.9141379262169078,1.0421294582887615,1.0421294582887615,0.6701209903606153,0.6701209903606153,-0.9800000000000001,64.0524865010122,5.162450142450142,1.8646221994975438,0.9971092570832982,49.13623593090628,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,24.61992282831084,5.687386274683562,0.0,0.0,5.687386274683562,0.0,0.0,0.0,6.923737199690624,5.733667477162185,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,5.687386274683562,5.563451491696996,0.0,31.189205473537065,0.0,5.733667477162185,0.0,0.0,0.0,0.0,7.5095370370370365,0.0,7.79962962962963,0.0,2.0241666666666664,0.0,0.14285714285714285,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.57722,35.59140000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
C1=CC=CC=C1C(NC(NC1=CC(C)=CC=C1)=O)=O,11.740293052406148,11.740293052406148,0.42522864701436114,-0.5421730914588057,0.865203189731347,9.736842105263158,254.289,240.17699999999996,254.105527688,96.0,0.0,0.32565429077846136,-0.30763458612848,0.32565429077846136,0.30763458612848,0.9473684210526315,1.6842105263157894,2.3684210526315788,16.178086715970764,10.188915501764827,2.08977802495539,-2.067706310819487,2.0871136039424796,-2.3379850242102185,6.0742282465875945,0.09668777538342642,2.3920368179366798,1.967353974313828,594.1043864233073,13.664925939000156,10.51264900363436,10.51264900363436,9.147867045540842,5.890299098032741,5.890299098032741,4.143753421726689,4.143753421726689,2.538981639137686,2.538981639137686,1.6499736799457005,1.6499736799457005,-2.62,21719.69430686505,12.82705698519918,5.81815241324756,3.672837168204865,111.00609223605446,5.316788604006331,0.0,0.0,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,30.33183534230805,36.75265696523406,11.250837766380558,0.0,9.589074368143644,17.62568051637314,0.0,5.316788604006331,0.0,6.923737199690624,5.316788604006331,65.72420659954848,0.0,0.0,10.633577208012662,10.481923458755384,0.0,0.0,11.938294241689578,0.0,6.923737199690624,15.921440167465814,54.59730361615449,0.0,0.0,0.0,58.199999999999996,11.938294241689578,9.589074368143644,0.0,0.0,11.250837766380558,5.563451491696996,0.0,30.33183534230805,31.189205473537065,10.633577208012662,0.0,0.0,0.0,23.40472946586042,4.887702900604687,2.1318887185779327,-0.42522864701436114,15.405464702728864,0.0,1.9287761925757958,0.0,0.06666666666666667,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.956920000000001,74.10590000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.736842105263158
Nc1ccccc1C,5.519814814814815,5.519814814814815,0.8680555555555559,0.8680555555555559,0.5002819996278854,9.125,107.15599999999999,98.08399999999997,107.073499288,42.0,0.0,0.0343208796951809,-0.39851409803684273,0.39851409803684273,0.0343208796951809,1.25,1.875,2.25,14.545803574842441,10.196783677322319,1.8402878179999798,-1.9330422603483086,2.0590193073572016,-1.8546172015512117,5.444284158124224,1.4731482933728999,1.7681772153059907,3.134861511345448,160.49662946459569,5.983127663125442,4.886751345948129,4.886751345948129,3.804530452640311,2.6160254037844393,2.6160254037844393,1.8565880159467831,1.8565880159467831,1.1884613803007373,1.1884613803007373,0.5867876570272821,0.5867876570272821,-0.9800000000000001,72.49526582754562,5.162450142450142,1.8646221994975438,0.808016780809638,49.13623593090628,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,18.553555759849232,5.687386274683562,0.0,0.0,5.687386274683562,0.0,0.0,0.0,6.923737199690624,5.733667477162185,29.828919765543436,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,11.250837766380558,0.0,0.0,31.189205473537065,0.0,5.733667477162185,0.0,0.0,0.0,0.0,7.533703703703704,0.0,7.8042592592592595,0.0,1.9953703703703702,0.0,0.14285714285714285,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.57722,35.59140000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
C1=CC=CC=C1C(NC(NC1=C(C)C=CC=C1)=O)=O,11.758284045099522,11.758284045099522,0.42436649659863934,-0.5387471655328795,0.865203189731347,9.736842105263158,254.289,240.17699999999996,254.105527688,96.0,0.0,0.32566336434354753,-0.3073747338634528,0.32566336434354753,0.3073747338634528,0.8947368421052632,1.5263157894736843,2.210526315789474,16.178099788180756,10.178300273755333,2.097013172590483,-2.0832500394753133,2.1217073098382304,-2.3398054638463335,6.075773934974412,0.09668652196082674,2.4210200769662586,1.9908098911960808,594.1043864233073,13.664925939000156,10.51264900363436,10.51264900363436,9.16470379794645,5.8962821621764485,5.8962821621764485,4.089195043528419,4.089195043528419,2.6563072102035523,2.6563072102035523,1.6315232400771975,1.6315232400771975,-2.62,22873.79768717721,12.82705698519918,5.81815241324756,3.4185645133174503,111.00609223605446,5.316788604006331,0.0,0.0,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,36.39820241076966,30.68628989677245,11.250837766380558,0.0,9.589074368143644,17.62568051637314,0.0,5.316788604006331,0.0,6.923737199690624,5.316788604006331,65.72420659954848,0.0,0.0,10.633577208012662,10.481923458755384,0.0,0.0,11.938294241689578,0.0,6.923737199690624,15.921440167465814,54.59730361615449,0.0,0.0,0.0,58.199999999999996,11.938294241689578,9.589074368143644,0.0,0.0,11.250837766380558,5.563451491696996,0.0,30.33183534230805,31.18920547353706,10.633577208012662,0.0,0.0,0.0,23.463642605190227,4.9229154856387005,2.0630605421180825,-0.42436649659863934,15.424519216637275,0.0,1.8835619803476946,0.0,0.06666666666666667,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,2.956920000000001,74.10590000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.736842105263158
Nc1ccc(cc1)F,12.03111111111111,12.03111111111111,0.2507407407407405,-0.2507407407407405,0.5030676848790228,9.125,111.119,105.07099999999998,111.048427412,42.0,0.0,0.12285884280048658,-0.3987260786638387,0.3987260786638387,0.12285884280048658,1.125,1.625,2.0,19.14213812831531,10.309150764059437,1.8345857123961644,-1.871056784463901,2.0127234822847866,-1.8171822811854395,5.3598192759620105,0.6278654378362781,1.769973094021975,3.0324555320336755,147.38833891467198,5.983127663125442,4.264715818957356,4.264715818957356,3.787693700234704,2.299024576145345,2.299024576145345,1.5515512235693263,1.5515512235693263,0.8700050935260351,0.8700050935260351,0.4627803245407954,0.4627803245407954,-1.05,70.79892376087899,5.09388489208633,1.8200415093161888,0.9641693455260449,46.936829219435914,5.733667477162185,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,24.26546827384644,5.687386274683562,0.0,4.39041504767482,5.687386274683562,0.0,0.0,0.0,0.0,5.733667477162185,30.082689114892332,0.0,0.0,5.733667477162185,10.077801322358383,0.0,0.0,0.0,0.0,5.817220841045895,0.0,24.26546827384644,0.0,0.0,0.0,26.02,0.0,4.39041504767482,0.0,5.817220841045895,5.687386274683562,0.0,24.26546827384644,0.0,0.0,0.0,5.733667477162185,12.03111111111111,0.0,0.0,0.0,5.849259259259259,-0.2507407407407405,5.703703703703703,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.4079,30.8124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
C1=CC=CC=C1C(NC(NC1=CC=C(F)C=C1)=O)=O,12.67312445783513,12.67312445783513,0.3858852985638703,-0.6662396069538927,0.8697500263473857,9.736842105263158,258.252,247.16399999999996,258.080455812,96.0,0.0,0.3256541613573259,-0.30764118124269396,0.3256541613573259,0.30764118124269396,0.8947368421052632,1.5263157894736843,2.1578947368421053,19.142141961934765,10.193468008420842,2.0901021496489416,-2.060645385159789,2.0748921753948473,-2.3378224217742654,6.073960119078764,0.09668655550283312,2.420895336278482,1.946047083426021,582.1547764486286,13.664925939000156,9.890613476643587,9.890613476643587,9.147867045540842,5.579281334537355,5.579281334537355,3.781166719079107,3.781166719079107,2.3651301125279853,2.3651301125279853,1.4603770160101104,1.4603770160101104,-2.69,22427.17439528386,12.758811074500034,5.769921587334713,3.636536084804691,108.8066855245841,5.316788604006331,5.817220841045895,0.0,0.0,5.907179729351506,6.031114512338072,10.111325788078153,9.184952231746642,0.0,0.0,18.19910120538483,36.39820241076966,11.250837766380558,0.0,13.979489415818463,17.62568051637314,0.0,5.316788604006331,0.0,0.0,5.316788604006331,65.97797594889738,0.0,0.0,10.633577208012662,14.872338506430204,0.0,0.0,11.938294241689578,0.0,5.817220841045895,10.357988675768818,54.59730361615449,0.0,0.0,0.0,58.199999999999996,17.75551508273547,13.979489415818463,0.0,0.0,11.250837766380558,0.0,24.26546827384644,30.33183534230805,0.0,10.633577208012662,0.0,12.67312445783513,0.0,23.21178560930545,4.608827003023432,0.7884424078273291,-0.8967298274783837,12.94788368282038,0.0,0.0,0.0,0.0,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,2.7876000000000003,69.32690000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.736842105263158
Nc1ccc(cc1)Cl,5.55611111111111,5.55611111111111,0.7214814814814818,0.7214814814814818,0.5297860823199099,9.125,127.574,121.52599999999998,127.01887687199999,42.0,0.0,0.04069947851972144,-0.39872744733106535,0.39872744733106535,0.04069947851972144,1.125,1.625,2.0,35.49569071238066,10.320195988386963,1.818081595922252,-1.8814959256893962,2.0889165161409746,-1.7991310778388205,6.301406800460596,1.6852626360127445,1.769973094021975,3.0324555320336755,147.38833891467198,5.983127663125442,4.264715818957356,5.020644764975811,3.787693700234704,2.299024576145345,2.6769890491545723,1.5515512235693263,1.987987004041311,0.8700050935260351,1.12198140886552,0.4627803245407954,0.5887684822105379,-0.6900000000000002,70.79892376087899,5.446798905608755,2.052669547891518,1.138019488647966,53.07456004339136,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,24.26546827384644,10.710019588424888,0.0,0.0,17.28832616491608,0.0,0.0,0.0,0.0,5.733667477162185,29.288101587587764,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,0.0,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,10.710019588424888,0.0,24.26546827384644,0.0,0.0,17.3346073673947,0.0,5.55611111111111,0.0,0.7214814814814818,6.11283950617284,0.0,7.054012345679013,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.9222,35.86440000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
C1=CC=CC=C1C(NC(NC1=CC=C(Cl)C=C1)=O)=O,11.706360439237422,11.706360439237422,0.4247741874527591,-0.5868745275888132,0.8826412258327115,9.736842105263158,274.70700000000005,263.61899999999997,274.050905272,96.0,0.0,0.32565414899475253,-0.30764291797064236,0.32565414899475253,0.30764291797064236,0.8947368421052632,1.5263157894736843,2.1578947368421053,35.495691295011,10.193533122285789,2.089327845200647,-2.0621749782954657,2.1261138002795668,-2.337696895153785,6.30203527066746,0.09668772204104156,2.420895336278482,1.946047083426021,582.1547764486286,13.664925939000156,9.890613476643587,10.646542422662042,9.147867045540842,5.579281334537355,5.957245807546583,3.781166719079107,4.2176024995510915,2.3651301125279853,2.61710642786747,1.4603770160101104,1.586365173679853,-2.33,22427.17439528386,13.109933651241127,6.019115933438392,3.824614853227198,114.94441634853952,5.316788604006331,0.0,0.0,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,0.0,0.0,29.800041095617345,36.39820241076966,16.273471080121883,0.0,9.589074368143644,29.226620406605655,0.0,5.316788604006331,0.0,0.0,5.316788604006331,65.18338842159281,0.0,0.0,10.633577208012662,10.481923458755384,0.0,11.600939890232516,11.938294241689578,0.0,0.0,10.357988675768818,54.59730361615449,5.022633313741326,0.0,0.0,58.199999999999996,11.938294241689578,9.589074368143644,0.0,0.0,16.273471080121883,0.0,0.0,54.59730361615449,0.0,10.633577208012662,11.600939890232516,0.0,5.730140171253004,23.31143838708323,5.352911979861836,0.9828868522717733,-0.4517930279107525,14.518860081885355,0.0,0.0,0.0,0.0,19.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,3.3019000000000007,74.37890000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.736842105263158
Nc1ccc(cc1)Br,5.405833333333334,5.405833333333334,0.7992592592592597,0.7992592592592597,0.5949453623603692,9.125,172.02499999999998,165.97699999999998,170.968361292,42.0,0.0,0.03142685984050898,-0.39872778567861,0.39872778567861,0.03142685984050898,1.125,1.625,2.0,79.91873093338978,10.323683842540769,1.8138696471584832,-1.8846738823464018,2.0998569899644286,-1.8001902333538784,9.102990948910367,1.6387516430344942,1.769973094021975,3.0324555320336755,147.38833891467198,5.983127663125442,4.264715818957356,5.85071235807206,3.787693700234704,2.299024576145345,3.0920228457026973,1.5515512235693263,2.4672267523610154,0.8700050935260351,1.39867060656427,0.4627803245407954,0.7271130810599129,-0.5000000000000001,70.79892376087899,5.633333333333334,2.1786703601108033,1.234072022160665,56.63884142215104,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,24.26546827384644,10.160105790515976,0.0,0.0,21.61733017263291,0.0,0.0,0.0,0.0,5.733667477162185,28.738187789678854,0.0,0.0,5.733667477162185,5.687386274683562,0.0,15.929943897949348,0.0,0.0,0.0,0.0,28.738187789678854,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,10.160105790515976,0.0,0.0,24.26546827384644,15.929943897949348,5.733667477162185,1.0617592592592593,3.289861111111111,0.0,0.0,6.205092592592593,0.0,7.52662037037037,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0313,38.55440000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.125
