idx,metrics,AD_type,judge_value,y_pred,y_true
354,200.33482766902037,OAD,133.94718660719155,52.519352,51.0
355,295.7658120706804,OAD,128.77570594718208,59.89049,2.5
356,180.36429402897346,OAD,131.14570327294913,62.316452,91.0
357,210.0970037950213,OAD,135.15201671875872,68.88143,91.0
358,260.4458326965229,OAD,131.14570327294913,94.740326,93.0
359,226.42974974536526,OAD,128.77570594718208,89.3092,97.0
360,224.92354510434615,OAD,131.14570327294913,67.08582,93.0
361,275.5353787031195,OAD,132.93225655192543,84.22257,72.0
362,241.28049068740125,OAD,135.15201671875872,88.856804,93.0
363,190.85599972750782,OAD,128.77570594718208,81.66854,22.0
364,210.43762544149848,OAD,135.15201671875872,50.670074,95.0
365,279.0696706646313,OAD,132.93225655192543,54.40485,81.0
366,287.15136057455584,OAD,133.94718660719155,71.31044,62.0
367,257.04616154993084,OAD,133.94718660719155,88.8034,96.0
368,270.13335649643193,OAD,131.14570327294913,90.87149,94.0
369,238.23363997954058,OAD,132.93225655192543,81.19402,71.0
370,302.311363584507,OAD,132.93225655192543,88.234955,99.0
371,336.2424294255405,OAD,133.94718660719155,70.3782,75.0
372,340.3114227942495,OAD,132.93225655192543,58.864876,85.0
373,359.32303390408794,OAD,133.94718660719155,79.54354,88.0
374,413.6033247999636,OAD,128.77570594718208,85.85088,93.0
375,403.5982543435982,OAD,135.15201671875872,86.45234,90.0
376,338.28259303139777,OAD,133.94718660719155,69.84388,79.0
377,342.02527237509764,OAD,128.77570594718208,82.84865,75.0
378,405.99425954647586,OAD,133.94718660719155,50.26591,93.0
379,354.5805370446825,OAD,135.15201671875872,69.79324,33.0
380,311.9597225117258,OAD,128.77570594718208,69.202324,84.0
381,330.4005403675981,OAD,133.94718660719155,48.503357,2.5
382,352.3061999758473,OAD,131.14570327294913,21.37902,46.0
383,388.1052052548672,OAD,132.93225655192543,81.06521,80.0
384,330.23035958355683,OAD,135.15201671875872,46.28293,39.0
385,261.8484182894483,OAD,135.15201671875872,47.510326,46.0
386,262.1736405475007,OAD,131.14570327294913,41.362293,35.0
387,231.22935065993295,OAD,133.94718660719155,44.476044,57.0
388,282.2752895070058,OAD,135.15201671875872,34.71954,30.0
389,248.77962939784555,OAD,132.93225655192543,67.94871,51.0
390,240.14962968129086,OAD,128.77570594718208,59.390366,65.0
391,251.71928460402611,OAD,135.15201671875872,60.599705,53.0
392,202.158733813554,OAD,132.93225655192543,72.06158,70.0
393,221.55041886942328,OAD,133.94718660719155,46.816666,57.0
394,278.6821542363151,OAD,128.77570594718208,20.438833,59.0
395,267.6567929770231,OAD,135.15201671875872,81.15694,95.0
396,411.2866926976635,OAD,132.93225655192543,79.39415,87.0
397,242.98053686748992,OAD,132.93225655192543,75.81017,91.0
398,309.12311200246313,OAD,128.77570594718208,77.74974,87.0
399,201.86835727241748,OAD,132.93225655192543,66.90869,77.0
400,310.42034546776785,OAD,128.77570594718208,71.89003,90.0
401,311.7582684490085,OAD,128.77570594718208,85.52764,83.0
402,310.9802982613566,OAD,131.14570327294913,79.02812,86.0
403,315.0020118736882,OAD,128.77570594718208,79.33496,84.0
404,277.88477055781885,OAD,135.15201671875872,80.22839,85.0
405,265.1616474167724,OAD,128.77570594718208,82.34963,82.0
406,351.0117329798408,OAD,128.77570594718208,80.69964,80.0
407,318.37338698519574,OAD,132.93225655192543,77.67113,89.0
408,334.9277356645403,OAD,131.14570327294913,86.392914,75.0
409,266.30418065340524,OAD,128.77570594718208,84.94554,82.0
410,329.68775432117883,OAD,133.94718660719155,89.53432,91.0
411,338.46842336748006,OAD,131.14570327294913,81.60481,98.0
412,287.9641942028946,OAD,135.15201671875872,87.01299,71.0
413,262.4558242952303,OAD,131.14570327294913,87.66922,89.0
414,323.7174252621757,OAD,133.94718660719155,87.86576,94.0
415,240.25088019768737,OAD,133.94718660719155,53.921257,84.0
416,241.2633268635078,OAD,133.94718660719155,91.063576,96.0
417,293.6923087240478,OAD,135.15201671875872,94.42052,95.0
418,283.3201971476472,OAD,131.14570327294913,88.98456,87.0
419,237.39595008860087,OAD,135.15201671875872,85.52504,86.0
420,275.3244329173538,OAD,131.14570327294913,82.442726,85.0
421,296.5078988950455,OAD,132.93225655192543,93.16592,89.0
422,285.89931929800827,OAD,133.94718660719155,71.47471,74.0
423,358.3088701094608,OAD,132.93225655192543,66.539986,77.0
424,363.52250056603685,OAD,132.93225655192543,79.28099,82.0
425,332.23744923226764,OAD,128.77570594718208,59.935368,84.0
426,345.16195326307314,OAD,133.94718660719155,67.73115,56.0
427,332.23744923226764,OAD,128.77570594718208,59.935368,51.0
428,267.16719217779587,OAD,133.94718660719155,29.636377,39.0
429,310.52577511512175,OAD,133.94718660719155,40.307735,33.0
430,320.56737474569013,OAD,131.14570327294913,47.02827,32.0
431,206.15850920507123,OAD,128.77570594718208,80.18058,98.0
432,238.00535123628242,OAD,131.14570327294913,92.61861,96.0
433,262.30503499951146,OAD,131.14570327294913,84.136,93.0
434,259.4805122007037,OAD,132.93225655192543,84.21725,96.0
435,263.93537433598425,OAD,132.93225655192543,84.31077,94.0
436,261.8485288394759,OAD,131.14570327294913,86.02369,96.0
437,328.9470601837151,OAD,133.94718660719155,66.33429,71.0
438,218.6429780601235,OAD,133.94718660719155,92.38789,93.0
439,277.90804673234413,OAD,131.14570327294913,87.14232,83.0
440,274.0639169721805,OAD,132.93225655192543,92.4501,97.0
441,217.73389630529283,OAD,128.77570594718208,89.596306,95.0
442,316.7924024848175,OAD,131.14570327294913,82.73854,83.0
443,258.18934495189575,OAD,133.94718660719155,95.87659,95.0
444,291.99776917192133,OAD,128.77570594718208,92.723526,93.0
445,337.4791794274523,OAD,131.14570327294913,95.23052,92.0
446,318.5629130303457,OAD,132.93225655192543,95.67497,96.0
