idx,metrics,AD_type,judge_value,y_pred,y_true
253,571.2578479077304,OAD,194.43107548253545,81.41301,98.0
254,471.54178731192053,OAD,194.43107548253545,62.77802,94.0
255,461.53360415897083,OAD,194.43107548253545,58.821968,72.0
256,467.6069646389087,OAD,194.43107548253545,66.89679,99.0
257,480.66499259577444,OAD,194.43107548253545,77.56766,98.0
258,370.5693011869836,OAD,194.43107548253545,82.16289,98.0
259,361.78440018001953,OAD,194.43107548253545,69.113914,92.0
260,361.86736632448896,OAD,194.43107548253545,65.352104,97.0
261,409.61684819798626,OAD,194.43107548253545,64.29736,86.0
262,457.44099840027803,OAD,194.43107548253545,63.582462,84.0
263,460.24015988222845,OAD,194.43107548253545,40.50409,98.0
264,403.3769280640494,OAD,194.43107548253545,71.96135,88.0
265,557.3246684120762,OAD,194.43107548253545,70.71069,98.0
266,447.9029449231214,OAD,194.43107548253545,82.283875,94.0
267,543.2289241839107,OAD,194.43107548253545,75.43646,98.0
268,490.2750419375112,OAD,194.43107548253545,72.42442,90.0
269,444.08396776604985,OAD,194.43107548253545,66.34155,93.0
270,452.1834203744609,OAD,194.43107548253545,67.72618,94.0
271,529.9535944945511,OAD,194.43107548253545,68.4266,71.2
272,453.97375784792894,OAD,194.43107548253545,74.29936,64.0
273,419.9716313652012,OAD,194.43107548253545,71.13011,52.0
274,456.09661491883884,OAD,194.43107548253545,68.81109,18.0
275,528.960130943692,OAD,194.43107548253545,70.679016,0.0
276,460.8601377660862,OAD,194.43107548253545,65.61303,0.0
277,495.27322183240346,OAD,194.43107548253545,77.30939,85.0
278,389.2466118666819,OAD,194.43107548253545,61.611004,0.0
279,378.22889893322247,OAD,194.43107548253545,84.000206,42.0
280,378.22889893322247,OAD,194.43107548253545,84.000206,24.0
281,484.8041052071156,OAD,194.43107548253545,78.50505,0.0
282,495.27322183240346,OAD,194.43107548253545,77.30939,85.0
283,542.8555561924092,OAD,194.43107548253545,79.18405,87.0
284,545.1521262965349,OAD,194.43107548253545,78.85803,99.0
285,584.0615865626909,OAD,194.43107548253545,82.2384,98.0
286,568.2718053611197,OAD,194.43107548253545,73.33942,94.0
287,525.109166917591,OAD,194.43107548253545,64.61308,92.0
288,496.320178262706,OAD,194.43107548253545,69.13879,88.0
289,502.82596090153874,OAD,194.43107548253545,70.80312,92.0
290,610.9095795384848,OAD,194.43107548253545,79.25654,94.0
291,602.5789309858985,OAD,194.43107548253545,82.33782,99.0
292,482.9396922938064,OAD,194.43107548253545,66.33335,80.0
293,442.633385181624,OAD,194.43107548253545,69.52153,98.0
294,498.732291258422,OAD,194.43107548253545,76.19001,82.0
295,439.07072563594477,OAD,194.43107548253545,72.12306,97.0
296,466.97689234863134,OAD,194.43107548253545,74.70068,97.0
297,539.5627358562894,OAD,194.43107548253545,76.520386,99.0
298,430.93248062041846,OAD,194.43107548253545,65.288734,87.0
299,545.892166634638,OAD,194.43107548253545,71.749054,99.0
300,541.2092330519537,OAD,194.43107548253545,69.04911,85.0
301,469.23370189145805,OAD,194.43107548253545,76.82071,91.0
302,455.2125442694792,OAD,194.43107548253545,65.3702,85.0
303,502.66941478746355,OAD,194.43107548253545,67.74887,97.0
304,538.4498647400064,OAD,194.43107548253545,66.98364,82.0
305,552.4796894208303,OAD,194.43107548253545,71.173195,49.24
664,514.997735707916,OAD,194.43107548253545,40.862545,44.0
665,459.87817480358547,OAD,194.43107548253545,27.452822,84.0
666,413.04137453801076,OAD,194.43107548253545,29.660437,87.0
667,428.56467457583165,OAD,194.43107548253545,28.42646,88.0
668,362.45423307386505,OAD,194.43107548253545,43.14547,93.0
669,479.8889129598309,OAD,194.43107548253545,21.86848,82.0
670,377.1193696861574,OAD,194.43107548253545,31.382511,89.0
671,411.4977101440168,OAD,194.43107548253545,27.618387,95.0
672,369.33479013534424,OAD,194.43107548253545,30.240107,96.0
673,369.81492468059133,OAD,194.43107548253545,27.287209,90.0
674,385.44646748699006,OAD,194.43107548253545,32.660908,93.0
675,379.6945530987495,OAD,194.43107548253545,32.00434,75.0
676,352.2815391630366,OAD,194.43107548253545,24.967081,53.0
677,367.18092825717565,OAD,194.43107548253545,40.760937,70.0
678,372.41182431557564,OAD,194.43107548253545,30.22201,89.0
679,263.5363670656357,OAD,194.43107548253545,36.279713,0.0
680,267.672866774774,OAD,194.43107548253545,32.69929,0.0
681,250.8644503200368,OAD,194.43107548253545,49.780933,0.0
682,285.59034654955354,OAD,194.43107548253545,30.813845,0.0
683,266.8435428387243,OAD,194.43107548253545,30.688505,0.0
